type_methode,age_grp,statut_mat,parite,instruction,richesse,milieu,religion,expo_media,poids,utilise
Aucune,45-49,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,1.916739,0
Aucune,45-49,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,1.916739,0
Aucune,45-49,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,1.916739,0
Aucune,45-49,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,1.916739,0
Aucune,45-49,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,1.916739,0
Aucune,30-34,Jamais en union,Non nullipare,Superieur,Tres riche,Urbain,Protestante,Exposee,1.916739,0
Aucune,20-24,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,1.916739,0
Aucune,45-49,Anciennement en union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,1.916739,0
Aucune,45-49,Anciennement en union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,1.916739,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,1.916739,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,1.916739,0
Aucune,40-44,Anciennement en union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,1.916739,0
Aucune,40-44,Anciennement en union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,1.916739,0
Aucune,40-44,Anciennement en union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,1.916739,0
Aucune,45-49,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,1.916739,0
Aucune,45-49,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,1.916739,0
Aucune,45-49,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,1.916739,0
Aucune,45-49,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,1.916739,0
Aucune,30-34,En union,Non nullipare,Primaire,Tres riche,Urbain,Protestante,Exposee,1.916739,0
Aucune,30-34,En union,Non nullipare,Primaire,Tres riche,Urbain,Protestante,Exposee,1.916739,0
Aucune,25-29,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,1.916739,0
Aucune,25-29,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,1.916739,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Autres chretiens,Exposee,1.916739,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Autres chretiens,Exposee,1.916739,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Autres chretiens,Exposee,1.916739,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Autres chretiens,Exposee,1.916739,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Autres chretiens,Exposee,1.916739,0
Moderne,15-19,Jamais en union,Non nullipare,Secondaire,Riche,Urbain,Autres chretiens,Exposee,1.916739,1
Aucune,30-34,En union,Non nullipare,Secondaire,Riche,Urbain,Autres chretiens,Exposee,1.916739,0
Aucune,30-34,En union,Non nullipare,Secondaire,Riche,Urbain,Autres chretiens,Exposee,1.916739,0
Aucune,30-34,En union,Non nullipare,Secondaire,Riche,Urbain,Autres chretiens,Exposee,1.916739,0
Aucune,30-34,En union,Non nullipare,Superieur,Tres riche,Urbain,Protestante,Exposee,1.916739,0
Aucune,25-29,Jamais en union,Non nullipare,Superieur,Tres riche,Urbain,Autres chretiens,Non exposee,1.916739,0
Moderne,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,0.881971,1
Moderne,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,0.881971,1
Moderne,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,0.881971,1
Moderne,30-34,En union,Non nullipare,Secondaire,Riche,Urbain,Protestante,Exposee,0.881971,1
Moderne,30-34,En union,Non nullipare,Secondaire,Riche,Urbain,Protestante,Exposee,0.881971,1
Moderne,30-34,En union,Non nullipare,Secondaire,Riche,Urbain,Protestante,Exposee,0.881971,1
Moderne,30-34,En union,Non nullipare,Secondaire,Riche,Urbain,Protestante,Exposee,0.881971,1
Aucune,40-44,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,0.881971,0
Aucune,40-44,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,0.881971,0
Aucune,40-44,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,0.881971,0
Aucune,40-44,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Exposee,0.881971,0
Aucune,25-29,Anciennement en union,Non nullipare,Aucun,Pauvre,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,25-29,Anciennement en union,Non nullipare,Aucun,Pauvre,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.881971,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.881971,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.881971,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.881971,0
Aucune,45-49,En union,Non nullipare,Primaire,Riche,Urbain,Musulmane,Exposee,0.881971,0
Aucune,25-29,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Non exposee,0.881971,0
Aucune,25-29,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Non exposee,0.881971,0
Aucune,25-29,En union,Non nullipare,Primaire,Moyen,Urbain,Catholique,Non exposee,0.881971,0
Aucune,30-34,Anciennement en union,Non nullipare,Aucun,Moyen,Urbain,Catholique,Non exposee,0.881971,0
Aucune,30-34,Anciennement en union,Non nullipare,Aucun,Moyen,Urbain,Catholique,Non exposee,0.881971,0
Aucune,30-34,Anciennement en union,Non nullipare,Aucun,Moyen,Urbain,Catholique,Non exposee,0.881971,0
Aucune,30-34,Anciennement en union,Non nullipare,Aucun,Moyen,Urbain,Catholique,Non exposee,0.881971,0
Aucune,30-34,Anciennement en union,Non nullipare,Aucun,Moyen,Urbain,Catholique,Non exposee,0.881971,0
Aucune,30-34,En union,Non nullipare,Secondaire,Riche,Urbain,Protestante,Exposee,0.881971,0
Aucune,30-34,En union,Non nullipare,Secondaire,Riche,Urbain,Protestante,Exposee,0.881971,0
Moderne,30-34,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,0.881971,1
Moderne,30-34,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,0.881971,1
Moderne,30-34,En union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,0.881971,1
Aucune,30-34,En union,Non nullipare,Aucun,Riche,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,30-34,En union,Non nullipare,Aucun,Riche,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,30-34,En union,Non nullipare,Aucun,Riche,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,30-34,En union,Non nullipare,Aucun,Riche,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,30-34,En union,Non nullipare,Aucun,Riche,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,30-34,En union,Non nullipare,Aucun,Riche,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,25-29,Anciennement en union,Non nullipare,Aucun,Riche,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,25-29,Anciennement en union,Non nullipare,Aucun,Riche,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,25-29,Anciennement en union,Non nullipare,Aucun,Riche,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,35-39,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,35-39,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,35-39,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,35-39,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,35-39,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,35-39,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,35-39,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,40-44,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,40-44,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,40-44,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,40-44,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,40-44,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,40-44,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,40-44,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,40-44,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,40-44,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,40-44,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,40-44,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Aucune,40-44,En union,Non nullipare,Aucun,Moyen,Urbain,Musulmane,Non exposee,0.881971,0
Traditionnelle,20-24,En union,Non nullipare,Superieur,Riche,Urbain,Catholique,Exposee,0.881971,1
Moderne,30-34,En union,Non nullipare,Aucun,Moyen,Rural,Musulmane,Non exposee,1.166713,1
Moderne,30-34,En union,Non nullipare,Aucun,Moyen,Rural,Musulmane,Non exposee,1.166713,1
Moderne,30-34,En union,Non nullipare,Aucun,Moyen,Rural,Musulmane,Non exposee,1.166713,1
Moderne,30-34,En union,Non nullipare,Aucun,Moyen,Rural,Musulmane,Non exposee,1.166713,1
Moderne,30-34,En union,Non nullipare,Aucun,Moyen,Rural,Musulmane,Non exposee,1.166713,1
Aucune,45-49,En union,Non nullipare,Aucun,Moyen,Rural,Musulmane,Exposee,1.166713,0
Aucune,45-49,En union,Non nullipare,Aucun,Moyen,Rural,Musulmane,Exposee,1.166713,0
Aucune,45-49,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,45-49,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,45-49,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,45-49,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,20-24,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,20-24,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,20-24,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,20-24,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,30-34,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,15-19,En union,Non nullipare,Secondaire,Moyen,Rural,Musulmane,Non exposee,1.166713,0
Moderne,25-29,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,1.166713,1
Moderne,25-29,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,1.166713,1
Aucune,25-29,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,25-29,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,25-29,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,25-29,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,25-29,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,25-29,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,45-49,Jamais en union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,45-49,Jamais en union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,45-49,Jamais en union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,45-49,Jamais en union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,45-49,Jamais en union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,45-49,Jamais en union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Moderne,25-29,Anciennement en union,Non nullipare,Secondaire,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,1
Moderne,25-29,Anciennement en union,Non nullipare,Secondaire,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,1
Aucune,20-24,Jamais en union,Non nullipare,Secondaire,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,20-24,Jamais en union,Non nullipare,Secondaire,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,20-24,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Exposee,1.166713,0
Aucune,20-24,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Exposee,1.166713,0
Aucune,25-29,En union,Non nullipare,Primaire,Pauvre,Rural,Musulmane,Exposee,1.166713,0
Aucune,25-29,En union,Non nullipare,Primaire,Pauvre,Rural,Musulmane,Exposee,1.166713,0
Aucune,25-29,En union,Non nullipare,Primaire,Pauvre,Rural,Musulmane,Exposee,1.166713,0
Aucune,15-19,En union,Non nullipare,Primaire,Pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,40-44,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,40-44,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,40-44,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,40-44,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,40-44,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,40-44,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,40-44,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,35-39,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Exposee,1.166713,0
Aucune,35-39,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Exposee,1.166713,0
Aucune,35-39,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Exposee,1.166713,0
Aucune,35-39,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Exposee,1.166713,0
Aucune,35-39,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Exposee,1.166713,0
Aucune,35-39,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Exposee,1.166713,0
Aucune,35-39,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Exposee,1.166713,0
Aucune,35-39,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Exposee,1.166713,0
Aucune,25-29,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,25-29,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,25-29,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Moderne,20-24,Anciennement en union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Exposee,1.166713,1
Moderne,20-24,Anciennement en union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Exposee,1.166713,1
Aucune,25-29,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,25-29,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,25-29,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,25-29,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,1.166713,0
Aucune,45-49,Jamais en union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.298956,0
Aucune,45-49,Jamais en union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.298956,0
Aucune,45-49,Jamais en union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.298956,0
Aucune,45-49,Jamais en union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,1.298956,0
Aucune,40-44,Jamais en union,Non nullipare,Aucun,Riche,Urbain,Protestante,Exposee,1.298956,0
Aucune,40-44,Jamais en union,Non nullipare,Aucun,Riche,Urbain,Protestante,Exposee,1.298956,0
Aucune,40-44,Jamais en union,Non nullipare,Aucun,Riche,Urbain,Protestante,Exposee,1.298956,0
Aucune,40-44,Jamais en union,Non nullipare,Aucun,Riche,Urbain,Protestante,Exposee,1.298956,0
Aucune,45-49,Anciennement en union,Non nullipare,Superieur,Tres riche,Urbain,Protestante,Exposee,1.298956,0
Aucune,45-49,Anciennement en union,Non nullipare,Superieur,Tres riche,Urbain,Protestante,Exposee,1.298956,0
Aucune,45-49,Anciennement en union,Non nullipare,Superieur,Tres riche,Urbain,Protestante,Exposee,1.298956,0
Moderne,20-24,En union,Non nullipare,Secondaire,Tres riche,Urbain,Autres chretiens,Exposee,1.298956,1
Moderne,20-24,En union,Non nullipare,Secondaire,Tres riche,Urbain,Autres chretiens,Exposee,1.298956,1
Moderne,20-24,En union,Non nullipare,Secondaire,Tres riche,Urbain,Autres chretiens,Exposee,1.298956,1
Moderne,20-24,En union,Non nullipare,Secondaire,Tres riche,Urbain,Autres chretiens,Exposee,1.298956,1
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,1.298956,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,1.298956,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,1.298956,0
Aucune,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Protestante,Exposee,1.298956,0
Aucune,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Protestante,Exposee,1.298956,0
Aucune,30-34,En union,Non nullipare,Primaire,Riche,Urbain,Protestante,Exposee,1.298956,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.298956,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.298956,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.298956,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Musulmane,Exposee,1.298956,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Musulmane,Exposee,1.298956,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Musulmane,Exposee,1.298956,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.298956,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.298956,0
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.298956,0
Moderne,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.298956,1
Moderne,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.298956,1
Moderne,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.298956,1
Moderne,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.298956,1
Moderne,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.298956,1
Moderne,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.298956,1
Moderne,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.298956,1
Aucune,45-49,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.579288,0
Aucune,45-49,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.579288,0
Aucune,45-49,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.579288,0
Aucune,45-49,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,1.579288,0
